5,21.49943311,22.76077098,25.58106576,26.92743764,4.946145125
6,22.76077098,25.58106576,26.92743764,4.946145125,16.00056689
7,25.58106576,26.92743764,4.946145125,16.00056689,4.946145125
8,26.92743764,4.946145125,16.00056689,4.946145125,5.909863946
9,4.946145125,16.00056689,4.946145125,5.909863946,8.73015873
10,16.00056689,4.946145125,5.909863946,8.73015873,17.40362812
11,4.946145125,5.909863946,8.73015873,17.40362812,23.68197279
12,5.909863946,8.73015873,17.40362812,23.68197279,14.59750567
13,8.73015873,17.40362812,23.68197279,14.59750567,7.653061224
14,17.40362812,23.68197279,14.59750567,7.653061224,11.80555556
15,23.68197279,14.59750567,7.653061224,11.80555556,14.10147392
16,14.59750567,7.653061224,11.80555556,14.10147392,15.49036281
17,7.653061224,11.80555556,14.10147392,15.49036281,22.26473923
18,11.80555556,14.10147392,15.49036281,22.26473923,12.32993197
19,14.10147392,15.49036281,22.26473923,12.32993197,10.09070295
20,15.49036281,22.26473923,12.32993197,10.09070295,7.950680272
21,22.26473923,12.32993197,10.09070295,7.950680272,7.31292517
22,12.32993197,10.09070295,7.950680272,7.31292517,16.25566893
23,10.09070295,7.950680272,7.31292517,16.25566893,13.22278912
24,7.950680272,7.31292517,16.25566893,13.22278912,14.46995465
25,7.31292517,16.25566893,13.22278912,14.46995465,19.77040816
26,16.25566893,13.22278912,14.46995465,19.77040816,11.38038549
27,13.22278912,14.46995465,19.77040816,11.38038549,10.2324263
28,14.46995465,19.77040816,11.38038549,10.2324263,23.90873016
29,19.77040816,11.38038549,10.2324263,23.90873016,19.5861678
30,11.38038549,10.2324263,23.90873016,19.5861678,20.16723356
31,10.2324263,23.90873016,19.5861678,20.16723356,23.05839002
32,23.90873016,19.5861678,20.16723356,23.05839002,29.76190476
33,19.5861678,20.16723356,23.05839002,29.76190476,14.611678
34,20.16723356,23.05839002,29.76190476,14.611678,9.070294785
35,23.05839002,29.76190476,14.611678,9.070294785,17.70124717
36,29.76190476,14.611678,9.070294785,17.70124717,20.4223356
37,14.611678,9.070294785,17.70124717,20.4223356,16.08560091
38,9.070294785,17.70124717,20.4223356,16.08560091,23.58276644
39,17.70124717,20.4223356,16.08560091,23.58276644,22.83163265
40,20.4223356,16.08560091,23.58276644,22.83163265,16.39739229
41,16.08560091,23.58276644,22.83163265,16.39739229,17.70124717
42,23.58276644,22.83163265,16.39739229,17.70124717,25.28344671
43,22.83163265,16.39739229,17.70124717,25.28344671,24.46145125
44,16.39739229,17.70124717,25.28344671,24.46145125,23.88038549
45,17.70124717,25.28344671,24.46145125,23.88038549,26.20464853
46,25.28344671,24.46145125,23.88038549,26.20464853,33.71598639
47,24.46145125,23.88038549,26.20464853,33.71598639,17.94217687
48,23.88038549,26.20464853,33.71598639,17.94217687,24.80867347
49,26.20464853,33.71598639,17.94217687,24.80867347,25.01417234
50,33.71598639,17.94217687,24.80867347,25.01417234,27.36678005
51,17.94217687,24.80867347,25.01417234,27.36678005,19.9829932
52,24.80867347,25.01417234,27.36678005,19.9829932,24.6031746
53,25.01417234,27.36678005,19.9829932,24.6031746,31.50510204
54,27.36678005,19.9829932,24.6031746,31.50510204,14.22902494
55,19.9829932,24.6031746,31.50510204,14.22902494,11.2244898
56,24.6031746,31.50510204,14.22902494,11.2244898,19.26020408
57,31.50510204,14.22902494,11.2244898,19.26020408,11.94727891
58,14.22902494,11.2244898,19.26020408,11.94727891,24.02210884
59,11.2244898,19.26020408,11.94727891,24.02210884,24.73072562
60,19.26020408,11.94727891,24.02210884,24.73072562,25.22675737
61,11.94727891,24.02210884,24.73072562,25.22675737,13.39285714
62,24.02210884,24.73072562,25.22675737,13.39285714,12.55668934
63,24.73072562,25.22675737,13.39285714,12.55668934,18.92006803
64,25.22675737,13.39285714,12.55668934,18.92006803,18.69331066
65,13.39285714,12.55668934,18.92006803,18.69331066,19.24603175
66,12.55668934,18.92006803,18.69331066,19.24603175,24.29138322
67,18.92006803,18.69331066,19.24603175,24.29138322,25.24092971
68,18.69331066,19.24603175,24.29138322,25.24092971,13.26530612
69,19.24603175,24.29138322,25.24092971,13.26530612,12.14569161
70,24.29138322,25.24092971,13.26530612,12.14569161,9.708049887
71,25.24092971,13.26530612,12.14569161,9.708049887,23.63945578
72,13.26530612,12.14569161,9.708049887,23.63945578,19.3877551
