5,279,42,174,205,147
6,42,174,205,147,263
7,174,205,147,263,240
8,205,147,263,240,131
9,147,263,240,131,360
10,263,240,131,360,225
11,240,131,360,225,329
12,131,360,225,329,427
13,360,225,329,427,191
14,225,329,427,191,334
15,329,427,191,334,231
16,427,191,334,231,133
17,191,334,231,133,227
18,334,231,133,227,287
19,231,133,227,287,370
20,133,227,287,370,252
21,227,287,370,252,319
22,287,370,252,319,251
23,370,252,319,251,200
24,252,319,251,200,418
25,319,251,200,418,212
26,251,200,418,212,112
27,200,418,212,112,142
28,418,212,112,142,205
29,212,112,142,205,147
30,112,142,205,147,204
31,142,205,147,204,364
32,205,147,204,364,211
33,147,204,364,211,189
34,204,364,211,189,128
35,364,211,189,128,203
36,211,189,128,203,93
37,189,128,203,93,232
38,128,203,93,232,228
39,203,93,232,228,234
40,93,232,228,234,150
41,232,228,234,150,51
42,228,234,150,51,183
43,234,150,51,183,144
44,150,51,183,144,169
45,51,183,144,169,191
46,183,144,169,191,53
47,144,169,191,53,60
48,169,191,53,60,152
49,191,53,60,152,99
50,53,60,152,99,87
51,60,152,99,87,175
52,152,99,87,175,80
53,99,87,175,80,94
54,87,175,80,94,51
55,175,80,94,51,96
56,80,94,51,96,158
57,94,51,96,158,85
58,51,96,158,85,167
59,96,158,85,167,117
60,158,85,167,117,168
61,85,167,117,168,87
62,167,117,168,87,145
63,117,168,87,145,153
64,168,87,145,153,91
65,87,145,153,91,107
66,145,153,91,107,104
67,153,91,107,104,281
68,91,107,104,281,172
69,107,104,281,172,275
70,104,281,172,275,232
71,281,172,275,232,390
72,172,275,232,390,260
73,275,232,390,260,282
74,232,390,260,282,233
75,390,260,282,233,375
76,260,282,233,375,374
77,282,233,375,374,381
78,233,375,374,381,267
79,375,374,381,267,236
80,374,381,267,236,304
81,381,267,236,304,221
82,267,236,304,221,262
83,236,304,221,262,234
84,304,221,262,234,228
85,221,262,234,228,155
86,262,234,228,155,209
87,234,228,155,209,77
88,228,155,209,77,115
89,155,209,77,115,148
90,209,77,115,148,147
91,77,115,148,147,212
92,115,148,147,212,252
93,148,147,212,252,215
94,147,212,252,215,19
95,212,252,215,19,159
96,252,215,19,159,385
97,215,19,159,385,274
98,19,159,385,274,300
99,159,385,274,300,232
100,385,274,300,232,231
101,274,300,232,231,253
102,300,232,231,253,269
103,232,231,253,269,209
104,231,253,269,209,212
105,253,269,209,212,258
106,269,209,212,258,52
107,209,212,258,52,156
108,212,258,52,156,145
109,258,52,156,145,140
110,52,156,145,140,189
111,156,145,140,189,99
112,145,140,189,99,98
113,140,189,99,98,75
114,189,99,98,75,82
115,99,98,75,82,186
